type,ident,lat,long,y_proj,x_proj,new_seg,display,color,altitude,depth,temp,time,model,filename,ltime
TRACK,TOR6_ASA_CHILINA, , ,10000000,11015404.4991538, , , , , , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.35407721555681,-71.49468960165622,8190263.51991454,233493.016206192,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.35458943494948,-71.49471801125989,8190206.7763997,233490.675265167,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.3547646199416,-71.49493691124367,8190187.09513681,233467.51573173,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.35499002470925,-71.49490503993582,8190162.18304848,233471.228514481,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.35508663887087,-71.49501708292358,8190151.3402432,233459.38387579,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.35511340313111,-71.49517814360395,8190148.16601346,233442.205036925,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.35530863840705,-71.49539924783832,8190126.26208389,233418.837246843,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.35551091539891,-71.49547469073784,8190103.76963472,233411.048258896,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.35563388711421,-71.49535030082657,8190090.31896791,233424.51089303,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.35563767794517,-71.4951662493566,8190090.14071076,233444.188590131,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.35570298046421,-71.49513450705625,8190082.95289695,233447.670114086,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.35579866367136,-71.49516022644934,8190072.3263599,233445.051056037,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.35588387416126,-71.49529264783143,8190062.71926701,233431.012827047,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.35597593510761,-71.49538656229424,8190052.40428166,233421.099765643,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.35608844656311,-71.49538264679701,8190039.95360739,233421.671141749,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.3561864079453,-71.49533975995988,8190029.16484973,233426.388233445,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.3562472743752,-71.4952156929219,8190022.58924888,233439.731932279,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.35635486759071,-71.49512177541173,8190010.80111226,233449.91654768,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.35640457194851,-71.49512922539066,8190005.28871881,233449.187777055,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.35645781598372,-71.49512426406918,8189999.40073748,233449.790405918,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.35656697762529,-71.49518669944773,8189987.2338813,233443.265264992,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.35667136759454,-71.49522183409886,8189975.63109089,233439.651702516,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.35674417063853,-71.49521302160169,8189967.58284121,233440.692542734,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.35687526951796,-71.49521310982246,8189953.06915701,233440.861227761,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.35693499922897,-71.49523478752128,8189946.42822208,233438.625349021,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.35696707185952,-71.49528944969983,8189942.80585215,233432.826336212,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.3572258062365,-71.49534304373921,8189914.09182858,233427.44946418,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.35730136324616,-71.49531085061405,8189905.76936663,233430.993095181,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.35732009368419,-71.49527684224024,8189903.74038756,233434.653536472,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.35748188191777,-71.49526275404214,8189885.84777105,233436.379178399,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.35767767509191,-71.49534851757988,8189864.05957898,233427.478369682,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.3577401101871,-71.49545370975618,8189857.00957256,233416.319741411,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.35772343725008,-71.49554415187593,8189858.73672943,233406.630180233,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.35774023826153,-71.49566416997368,8189856.71927487,233393.824877408,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.35775492359203,-71.49572676680451,8189855.01137468,233387.154172373,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.35778075368298,-71.49575493959557,8189852.11483586,233384.178026902,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.35782233002566,-71.4957592054686,8189847.506443,233383.778571645,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.35794510776905,-71.49586847595502,8189833.7707003,233372.266063721,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.35804025012125,-71.49600933664954,8189823.05292979,233357.339495507,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.35807871375384,-71.49601562302836,8189818.78648316,233356.719855306,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.35812798160173,-71.4959660694951,8189813.3972081,233362.083338548,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.35821951590291,-71.49588408023946,8189803.37129751,233370.971148605,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.35835705240617,-71.49581825310881,8189788.23140718,233378.193987623,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.35851139464084,-71.49584104900383,8189771.11471473,233375.967222713,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.35855563799692,-71.49586628631832,8189766.18354509,233373.329874942,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.35859781678099,-71.49593427696483,8189761.42483573,233366.120052015,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.35862251338145,-71.49601856129048,8189758.58014368,233357.144927788,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.35871788412473,-71.49605420695744,8189747.97514655,233353.464588551,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.35873264314673,-71.49611799178095,8189746.25751137,233346.667041727,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.35881224500403,-71.49614678077947,8189737.40723775,233343.698146909,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.35891344867282,-71.4963446966285,8189725.94352169,233322.681597516,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.35894671500859,-71.49649626858367,8189722.06176014,233306.526144454,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.35894840881864,-71.49656674257749,8189721.7817408,233298.995876917,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.35893882479627,-71.49664528239177,8189722.73966811,233290.588165622,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.35895679655032,-71.49670606052528,8189720.67028574,233284.11636528,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.35906174086349,-71.49675014838508,8189708.99432507,233279.546747616,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.35912129216793,-71.49682297634193,8189702.30596602,233271.843550046,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.35911002865743,-71.49686390350873,8189703.49919019,233267.45376235,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.35902700875591,-71.49695933813955,8189712.56480399,233257.140407914,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.3590130067373,-71.49698947006347,8189714.07537038,233253.900736179,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.35901058318295,-71.49709272870741,8189714.20811223,233242.860702764,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.35905290699564,-71.49724114564272,8189709.32770254,233227.054803579,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.35913811192201,-71.49726185311206,8189699.86771537,233224.957371229,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.35954385133379,-71.49723519469235,8189654.98444175,233228.358518791,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.35960486544804,-71.49742136967541,8189647.98528398,233208.542351161,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.35964881193325,-71.49749728457107,8189643.02040585,233200.488027489,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.35964447051729,-71.49754582130593,8189643.43729606,233195.294318252,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.3595768804621,-71.4976176512403,8189650.82567841,233187.524907409,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.35945238368726,-71.49766155803701,8189664.55071343,233182.662629202,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.35940795291374,-71.4977975092313,8189669.29098486,233168.071157086,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.35941944745541,-71.4978938110124,8189667.89198247,233157.793650866,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.35944760986608,-71.497950362634,8189664.69992764,233151.787484377,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.35958099183725,-71.49802540570047,8189649.83501499,233143.948014933,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.35961719541756,-71.49810942753788,8189645.71665868,233135.016664334,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.35960354182453,-71.4981465902996,8189647.17939868,233131.025979359,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.35951755365531,-71.49820648290664,8189656.62024613,233124.507423252,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.35960401741643,-71.49845543196408,8189646.72106645,233098.016344494,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.35955119032659,-71.49860028645247,8189652.37911927,233082.461810016,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.35956742880008,-71.49868254887591,8189650.47333085,233073.691352101,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.35964428497592,-71.49875905129718,8189641.86428316,233065.619036468,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.35972161508118,-71.49877647216984,8189633.28038717,233063.862252235,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.35976351330254,-71.49892946401236,8189628.44093796,233047.566870725,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.35990942736484,-71.49902626625067,8189612.15999024,233037.418831191,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.35995784585079,-71.49914901262147,8189606.63842046,233024.365101281,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.35999258700596,-71.49915188286508,8189602.78854783,233024.105602015,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36002112112223,-71.4991111921032,8189599.68308019,233028.493628979,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36013857109669,-71.49912003039516,8189586.66889188,233027.70880955,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36023038662338,-71.49942027026115,8189576.10969009,232995.74297042,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36034203678559,-71.49949592153612,8189563.64977234,232987.809050848,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36042977776804,-71.49950134561429,8189553.92907011,232987.348742753,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36050159453331,-71.49957330195262,8189545.88385444,232979.755540801,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36070693624661,-71.49959758976924,8189523.11908954,232977.439105372,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36076747676452,-71.49956977084543,8189516.45337006,232980.494908691,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.361050667698,-71.4996413334638,8189485.00798494,232973.231567256,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.3611064570913,-71.49960045697208,8189478.88541325,232977.676538128,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36112372789962,-71.49950815231712,8189477.09472553,232987.565886994,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36119957213327,-71.49949941528595,8189468.70969223,232988.602979041,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36154190243163,-71.49960983139992,8189430.6660753,232977.267379949,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36168791352695,-71.49962261883346,8189414.48476004,232976.09940137,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36176288613373,-71.49969598887913,8189406.08829867,232968.359455559,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36188494520784,-71.49977034682928,8189392.47771443,232960.578035032,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36223765394042,-71.49986188595048,8189353.30991323,232951.274302738,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36245757338534,-71.49985471856279,8189328.97262195,232952.339818155,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36247262749418,-71.50004886405881,8189327.05079074,232931.609519981,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36276274562973,-71.50020315876453,8189294.72969918,232915.513171939,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36294386722002,-71.50024922405316,8189274.61762373,232910.836259237,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36310192711535,-71.50022119795723,8189257.15606535,232914.047013962,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36315610430014,-71.50032459364664,8189251.02229773,232903.069621636,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36321539852873,-71.50037115242198,8189244.39676473,232898.174066239,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.363284547611,-71.50031166506466,8189236.81966509,232904.626389952,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36338296491187,-71.50032081258411,8189225.91210811,232903.782721147,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.3634908768679,-71.50040844094369,8189213.85022538,232894.563782232,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36365778925897,-71.5004598919398,8189195.30412114,232889.291928933,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36368156931008,-71.50044594810923,8189192.68982774,232890.814664151,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36370307326186,-71.50052415021307,8189190.20634388,232882.485550601,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36381370408602,-71.50065663769001,8189177.78445521,232868.475710914,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36383274379599,-71.50071108449693,8189175.60501303,232862.682261809,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36381827917468,-71.50081056022672,8189177.07552903,232852.030390419,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36380222716162,-71.50083616579168,8189178.81893112,232849.2717485,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36381739952654,-71.5009085473656,8189177.0440394,232841.556127317,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36398235300818,-71.50090631351738,8189158.78538929,232842.019603567,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36415165976232,-71.50100630913805,8189139.91033866,232831.562536544,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36429518877888,-71.50117145756045,8189123.80336834,232814.1067204,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.3642965960643,-71.50144728049922,8189123.28473239,232784.628184482,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36454795974428,-71.50158936213725,8189095.26995269,232769.78478066,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36462195569143,-71.50166312024778,8189086.9810009,232762.002229475,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.3646560293288,-71.5017406771787,8189083.10674907,232753.759252934,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36477962072259,-71.50178225888403,8189069.36953504,232749.483369416,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36482570430719,-71.50185682156395,8189064.16962479,232741.576800209,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36482143349942,-71.5020103046988,8189064.44047569,232725.166462537,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36475779574179,-71.50211158874041,8189071.3523781,232714.25432429,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.3647928366236,-71.50227493894823,8189067.25812081,232696.84295584,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36488927742788,-71.50240480873789,8189056.41047306,232683.093733105,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.364785726639,-71.5025608749863,8189067.66893061,232666.271958909,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36480239648827,-71.50266133301791,8189065.69122823,232655.557567785,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36478839760263,-71.50270649007135,8189067.18157437,232650.712023012,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.3649115581896,-71.50288813834663,8189053.30765166,232631.465083682,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36494459485645,-71.50313224243915,8189049.32889606,232605.419900383,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36499294774456,-71.50325341262489,8189043.81633734,232592.534977348,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36496034068311,-71.5033783494751,8189047.26169971,232579.137063763,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36487705189598,-71.50357696458393,8189056.22089975,232557.795171228,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36487990487886,-71.50366332777085,8189055.79133488,232548.568422782,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36506295579653,-71.50370641292743,8189035.46945314,232544.213078461,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.3651525635237,-71.50380221188894,8189025.42303573,232534.096160734,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36518898843642,-71.50390883127744,8189021.25011125,232522.75020483,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36517002598405,-71.50403392205662,8189023.18466374,232509.354447533,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36503832502979,-71.50413666892219,8189037.62966131,232498.193043505,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.3650437287187,-71.50420818523219,8189036.93724119,232490.556637865,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36514633441255,-71.5043565823897,8189025.38254088,232474.835696313,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.3652111802624,-71.50442111266996,8189018.11860486,232468.027071261,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36530980716255,-71.50441116003832,8189007.21295054,232469.225383935,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36544271497986,-71.50438525987261,8188992.53313833,232472.174961923,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36553989324884,-71.50441359432779,8188981.73742726,232469.279121747,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36561276893828,-71.50469170652497,8188973.30317003,232439.653554997,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36562044331791,-71.50481699308567,8188972.28850526,232426.273234005,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36611538326834,-71.505309763974,8188916.84552347,232374.280753189,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36626960195567,-71.50535923258347,8188899.70711919,232369.203992118,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36622538714563,-71.50555975214505,8188904.33779981,232347.711903124,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36602882675347,-71.50565549204032,8188925.97240664,232337.210800862,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36586489072614,-71.50571670444603,8188944.04074176,232330.444557943,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36586031174636,-71.50582041173614,8188944.4109907,232319.353941577,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36582340608895,-71.50593141761112,8188948.35043224,232307.439109081,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36578113947008,-71.50602521803161,8188952.90604666,232297.355893882,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36571212435304,-71.50604275634372,8188960.52344759,232295.387151848,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36568921059279,-71.50608383900193,8188963.00603113,232290.964897662,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36569255796761,-71.50616346403042,8188962.53049525,232282.459035337,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.3657488867257,-71.50623750642372,8188956.1968572,232274.622191915,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36595178246892,-71.50631997602341,8188933.62598244,232266.08476885,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36615376455449,-71.50628584794629,8188911.30995725,232270.008211641,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36618721082595,-71.50661402750772,8188907.17454345,232234.977679206,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36615310353779,-71.50672903350448,8188910.7988624,232222.639127451,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36603094750491,-71.50699565794277,8188923.9709525,232193.975151939,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36595004901472,-71.50711152287499,8188932.77427659,232181.480865838,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36589357513276,-71.50718703050254,8188938.92681531,232173.333374062,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36586522761392,-71.50733255412915,8188941.87320543,232157.740891227,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36586237254799,-71.50737917638821,8188942.12779956,232152.753940507,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36584066538897,-71.50743352585083,8188944.45927907,232146.915342732,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36582011860527,-71.50759251452645,8188946.52428852,232129.894342836,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36580635090169,-71.50764118029598,8188947.98429753,232124.674068194,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36582452755972,-71.50771403443919,8188945.87590538,232116.91214667,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36587689041602,-71.50775921940944,8188940.0193198,232112.154252043,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36588246448096,-71.50779846642799,8188939.35045921,232107.967091735,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36593558953411,-71.50779210148286,8188933.47748557,232108.719967278,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36593062531509,-71.50787442425994,8188933.91847772,232099.914414424,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36595908296283,-71.50800465418857,8188930.59620243,232086.034144574,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36601333463668,-71.50806409399495,8188924.51169667,232079.755266223,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36605282796547,-71.5081285481548,8188920.05444106,232072.920284451,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36602868594127,-71.5082333958391,8188922.58883941,232061.681035823,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36613974959593,-71.50835226166224,8188910.13638034,232049.128272125,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36633906529467,-71.50841915456344,8188887.98227121,232042.251058845,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36650040697564,-71.50850761819422,8188870.00372662,232033.016462052,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36663917744058,-71.50862713363691,8188854.4830188,232020.432183932,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.3669168163073,-71.50886999961861,8188823.42566952,231994.853919142,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.3669884697035,-71.50914951193764,8188815.12417687,231965.077344339,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36696175358123,-71.50920896729102,8188818.00339819,231958.686180474,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36698765342609,-71.50933113310415,8188814.97483206,231945.664397987,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36704055239524,-71.50947495515848,8188808.92864901,231930.364894265,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36707142655896,-71.50956187933595,8188805.39588721,231921.116576505,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36705706917869,-71.50971691128369,8188806.78071333,231904.526995998,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36710408269683,-71.50977978430706,8188801.49293263,231897.871359113,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36709333296372,-71.50987035725579,8188802.56344421,231888.176144648,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36714190537185,-71.50996602385261,8188797.05978051,231878.017639316,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36720388568147,-71.51001294296968,8188790.13610762,231873.087645575,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36723022957175,-71.51019972730782,8188786.97300682,231853.160011109,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36724898623406,-71.51038957186984,8188784.64581438,231832.894922895,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.3672966364997,-71.51045497074433,8188779.28417956,231825.970213653,False, , ,0, , , , , , 
TRACK,TOR6_ASA_CHILINA,-16.36743471117406,-71.51054448345542,8188763.87997261,231816.591890141,False, , ,0, , , , , , 
